0.9721094,-0.005583297,0.07935313
0.9821053,-0.0059415,0.1312273
0.9921013,-0.006413577,0.1578953
1.002097,-0.006731538,0.2104888
1.012093,-0.006999073,0.2341622
1.022089,-0.007362107,0.2155708
1.032085,-0.007025404,0.1989015
1.042081,-0.006552573,0.2056405
1.052077,-0.006393464,0.1642339
1.062073,-0.00617881,0.1447229
1.072069,-0.005881244,0.1053484
1.082065,-0.005809218,0.07178277
1.092061,-0.005488805,0.1144395
1.102057,-0.005525491,0.1156216
1.112053,-0.005900584,0.1501896
1.122048,-0.00623299,0.1754472
1.132044,-0.00668148,0.224219
1.14204,-0.00726404,0.2180415
1.152869,-0.007360511,0.199
1.162865,-0.007329559,0.2089407
1.172861,-0.006957444,0.174905
1.182857,-0.006616679,0.1715324
1.192853,-0.006427502,0.1288388
1.202849,-0.006251043,0.1088904
1.212845,-0.006122208,0.06675773
1.222841,-0.005759611,0.04521682
1.232837,-0.005517092,0.04551579
1.242833,-0.005479399,0.03799342
1.252829,-0.005619637,0.04837457
1.262825,-0.005938619,0.09489369
1.272821,-0.006124114,0.12318
1.282817,-0.006574426,0.1589581
1.292812,-0.006981054,0.1393834
1.302808,-0.007010163,0.1389479
1.312804,-0.006736368,0.1352128
1.3228,-0.006633027,0.1347865
1.332796,-0.006242153,0.08410251
1.342792,-0.005914591,0.0329413
1.352788,-0.00552143,0.05598895
1.362784,-0.005299241,0.05042227
1.37278,-0.00547988,0.05267313
1.382776,-0.005803068,0.08700106
1.392772,-0.006053444,0.1662782
1.402768,-0.00655918,0.1659214
1.412764,-0.006904843,0.2313554
1.42276,-0.006943162,0.2053173
1.432756,-0.006938993,0.1754275
1.442752,-0.006631124,0.1985833
1.452747,-0.006265133,0.1686088
1.462743,-0.006089027,0.146446
1.472739,-0.005959908,0.09532624
1.482735,-0.00564452,0.1059295
1.492731,-0.005361005,0.06169648
1.502727,-0.00547198,0.09095479
1.512723,-0.005704661,0.1416684
1.522719,-0.006216129,0.1998792
1.532715,-0.006668345,0.2057231
1.542711,-0.007158042,0.2410295
1.552707,-0.007225349,0.2520076
1.562703,-0.007219452,0.211457
1.572699,-0.007110865,0.1941004
1.582695,-0.006823048,0.2065824
1.592691,-0.006566931,0.141977
1.602687,-0.006213325,0.1453699
1.612682,-0.005901373,0.09904685
1.622678,-0.005926955,0.1215222
1.632674,-0.005767075,0.1005862
1.64267,-0.005754569,0.1231799
1.652666,-0.00606776,0.1785344
1.662662,-0.006589152,0.2090697
1.672658,-0.007044631,0.2344406
1.682654,-0.007328925,0.2376039
1.69265,-0.007249648,0.2099244
1.702646,-0.007066966,0.1834802
1.712642,-0.006792271,0.1681366
1.722638,-0.006395165,0.1429604
1.732634,-0.006216643,0.1130488
1.74263,-0.006058912,0.08790133
1.752626,-0.005817192,0.05250019
1.762622,-0.0056737,0.0758432
1.772617,-0.005504203,0.0701772
1.782613,-0.005708377,0.06918584
1.792609,-0.005912246,0.1069574
1.802605,-0.006258511,0.1757006
1.812601,-0.006661479,0.185272
1.822597,-0.007092075,0.2270265
1.832593,-0.007050748,0.1873386
1.842589,-0.006767063,0.2295073
1.852585,-0.006569964,0.1791154
1.862581,-0.006413635,0.1787481
1.872577,-0.006175773,0.143595
1.882573,-0.00583907,0.1134669
1.892569,-0.005605882,0.06303019
1.902565,-0.005368533,0.09838454
1.912561,-0.005387767,0.1080923
1.922557,-0.00590819,0.1298751
1.932552,-0.006308272,0.158422
1.942548,-0.006745942,0.2175915
1.952544,-0.006972208,0.1874959
1.96254,-0.006923864,0.1787537
1.972536,-0.006885196,0.210224
1.982532,-0.006694863,0.1367601
1.992528,-0.006503961,0.1355917
2.002524,-0.006223829,0.09307332
2.012521,-0.006052774,0.04688108
2.022517,-0.005814383,0.05037925
2.032513,-0.00578911,0.03905338
2.04251,-0.005801842,0.03035874
2.052506,-0.005931905,0.06327375
2.062503,-0.006316391,0.08969858
2.072499,-0.006719859,0.1259371
2.082495,-0.007049664,0.1436672
2.092492,-0.007229258,0.1110383
2.102488,-0.007181153,0.1240676
2.112485,-0.006928036,0.1080783
2.122481,-0.006830993,0.05068648
2.132478,-0.006506233,0.01554525
2.142474,-0.006129289,0.04607004
2.15247,-0.006010829,-0.03341621
2.162467,-0.005890948,-0.05319746
2.172463,-0.005616176,-0.07482886
2.18246,-0.005704569,-0.04307996
2.192456,-0.00596169,-0.005423218
2.202452,-0.00627917,0.02353324
2.212449,-0.006628362,0.04213736
2.222445,-0.007020116,0.04041369
2.232442,-0.007050036,0.0425207
2.242438,-0.006980842,0.02273302
2.252434,-0.006748783,-0.01743056
2.262431,-0.006438291,-0.03161868
2.272427,-0.006198977,-0.04743059
2.282424,-0.006088832,-0.07628573
2.29242,-0.005843645,-0.1141141
2.302417,-0.005615606,-0.1403022
2.312413,-0.005534189,-0.1341091
2.322409,-0.005673105,-0.09219715
2.332406,-0.006131843,-0.03326165
2.342402,-0.00666486,-0.01043944
2.352399,-0.007002502,0.008964964
2.362395,-0.007146292,0.002574467
2.372391,-0.006986097,-0.007239652
2.382388,-0.006862604,-0.03516674
2.392384,-0.006603282,-0.07318836
2.402381,-0.006349517,-0.09277888
2.412377,-0.006056014,-0.09369002
2.422374,-0.005891803,-0.1290654
2.43237,-0.005900602,-0.1596027
2.442366,-0.005735642,-0.1287671
2.452363,-0.005793197,-0.1110922
2.462359,-0.00607503,-0.09842557
2.472356,-0.006561942,-0.0345215
2.482352,-0.00700122,-0.02587106
2.492348,-0.007304005,-0.0306238
2.502345,-0.007267161,0.008658592
2.512341,-0.007001718,0.003006382
2.522338,-0.00696498,-0.06518672
2.532334,-0.006801267,-0.06808306
2.542331,-0.006314321,-0.09998816
2.552327,-0.006008602,-0.1338403
2.562323,-0.005968311,-0.1402325
2.57232,-0.005795639,-0.1511624
2.582316,-0.005703638,-0.1486746
2.592313,-0.005773262,-0.1210382
2.602309,-0.006054807,-0.07268383
2.612305,-0.006549217,-0.03380752
2.622302,-0.006977596,-0.005392208
2.632298,-0.007416715,-0.002876998
2.642295,-0.007248818,-0.0270203
2.652291,-0.006832342,-0.002002353
2.662287,-0.006706493,-0.02627259
2.672284,-0.006543502,-0.02691085
2.68228,-0.006390362,-0.05985636
2.692277,-0.006242692,-0.07365543
2.702273,-0.005960472,-0.09100753
2.71227,-0.005799358,-0.1116775
2.722266,-0.005629047,-0.1168093
2.732262,-0.005534379,-0.09790328
2.742259,-0.005773758,-0.01856736
2.752255,-0.00625159,0.02019437
2.762252,-0.00668471,0.06688865
2.772248,-0.007130192,0.08396875
2.782244,-0.007364861,0.1104907
2.792241,-0.007200217,0.1108782
2.802237,-0.006983212,0.1444382
2.812234,-0.006744105,0.1095509
2.82223,-0.006507543,0.08846111
2.832227,-0.006159336,0.09958258
2.842223,-0.006109572,0.07217457
2.852219,-0.006000813,0.08146729
2.862216,-0.005777366,0.05284911
2.872212,-0.005485556,0.0711473
2.882209,-0.005395691,0.09868465
2.892205,-0.005688034,0.1407496
2.902201,-0.006197984,0.2141987
2.912198,-0.006768964,0.2814528
2.922194,-0.007290953,0.3211458
2.932191,-0.007350947,0.3504467
2.942187,-0.007364829,0.3625207
2.952183,-0.007290211,0.3552023
2.96218,-0.007037938,0.3646527
2.972176,-0.006677998,0.3422535
2.982173,-0.006509047,0.3552707
2.992169,-0.006426881,0.3646736
3.002166,-0.006276611,0.3515946
3.012162,-0.006073331,0.3124031
3.022158,-0.005879636,0.3223695
3.032155,-0.005787994,0.3437115
3.042151,-0.00568389,0.3417163
3.052148,-0.005870937,0.3765417
3.062144,-0.006064683,0.442125
3.07214,-0.006557083,0.5039963
3.082137,-0.007027437,0.5643823
3.092133,-0.007326747,0.5835368
3.10213,-0.007317219,0.5951924
3.112126,-0.007357121,0.6196796
3.122123,-0.007049303,0.6453726
3.132119,-0.006912434,0.6240535
3.142115,-0.006913973,0.6153561
3.152112,-0.006472716,0.6384068
3.162108,-0.006393884,0.6068956
3.172105,-0.006258489,0.6037179
3.182101,-0.006154746,0.6171928
3.192097,-0.00630245,0.5994657
3.202094,-0.006135999,0.5991133
3.21209,-0.006003682,0.58138
3.222087,-0.00578565,0.5884205
3.232083,-0.005581803,0.5893621
3.242912,-0.005724365,0.6399477
3.252909,-0.00608992,0.6758405
3.262905,-0.006661239,0.737553
3.272902,-0.007131535,0.7739419
3.282898,-0.007412591,0.7871392
3.292894,-0.007278128,0.8440899
3.302891,-0.007248474,0.8669854
3.312887,-0.007113198,0.8158813
3.322884,-0.006930443,0.8147383
3.33288,-0.006826374,0.8480963
3.342876,-0.006739942,0.8126848
3.352873,-0.006699895,0.8220289
3.362869,-0.006567757,0.7862853
3.372866,-0.006398143,0.7805502
3.382862,-0.006369389,0.7703723
3.392859,-0.006399562,0.7399794
3.402855,-0.006417237,0.73027
3.412851,-0.006240864,0.7352338
3.422848,-0.006083011,0.7223401
3.432844,-0.005908168,0.7033852
3.442841,-0.005812984,0.6942416
3.452837,-0.006052151,0.6991972
3.462833,-0.006068182,0.7458136
3.47283,-0.006485729,0.7715598
3.482826,-0.00691116,0.7904477
3.492823,-0.006931286,0.7519864
3.502819,-0.00688808,0.7844986
3.512815,-0.006788017,0.7504113
3.522812,-0.006576759,0.6991945
3.532808,-0.006265515,0.7133338
3.542805,-0.006260484,0.7034433
3.552801,-0.006254868,0.6633226
3.562798,-0.006329323,0.6194108
3.572794,-0.006082362,0.5820274
3.58279,-0.006044588,0.5612124
3.592787,-0.005926298,0.5483242
3.602783,-0.005756163,0.5491627
3.61278,-0.005818051,0.5215976
3.622776,-0.00593204,0.5551797
3.632772,-0.006469554,0.6368209
3.642769,-0.006956805,0.6067877
3.652765,-0.007315355,0.629311
3.662762,-0.007523723,0.6679057
3.672758,-0.007567446,0.6304306
3.682755,-0.007480652,0.5794722
3.692751,-0.00711699,0.5877677
3.702747,-0.006897877,0.5333925
3.712744,-0.006784434,0.480821
3.72274,-0.006578778,0.4582001
3.732737,-0.006562726,0.3985488
3.742733,-0.006530466,0.3725435
3.752729,-0.006420503,0.300618
3.762726,-0.006194865,0.2630027
3.772722,-0.006073948,0.1940665
3.782719,-0.005894965,0.1321472
3.792715,-0.005722282,0.117564
3.802711,-0.00582133,0.08240305
3.812708,-0.006045676,0.1350396
3.822704,-0.006499626,0.1205687
3.832701,-0.006868717,0.07180598
3.842697,-0.006983023,0.05529987
3.852694,-0.006939794,0.01066835
3.86269,-0.006788812,-0.006783568
3.872686,-0.00666414,-0.05631299
3.882683,-0.006377978,-0.08728549
3.892679,-0.006113777,-0.1989649
3.902676,-0.005886343,-0.2880957
3.912672,-0.005530569,-0.3239452
3.922668,-0.005384981,-0.3353173
3.932665,-0.005595238,-0.3420475
3.942661,-0.005843196,-0.3901087
3.952658,-0.00612124,-0.3635397
3.962654,-0.006352145,-0.3627436
3.972651,-0.006650517,-0.4209018
3.982647,-0.006683484,-0.473345
3.992643,-0.006497097,-0.5311974
4.00264,-0.006185527,-0.5793056
4.012636,-0.005761181,-0.6185635
4.022633,-0.005466901,-0.6741338
4.032629,-0.005259446,-0.7008011
4.042625,-0.005441811,-0.7421663
4.052622,-0.005613528,-0.7237973
4.062618,-0.005920501,-0.7079589
4.072615,-0.006210461,-0.7500669
4.082611,-0.006417088,-0.7314383
4.092607,-0.006620871,-0.7984387
4.102604,-0.006693918,-0.7984447
4.1126,-0.006284281,-0.9012753
4.122597,-0.00591778,-0.9438164
4.132593,-0.00532673,-1.004858
4.14259,-0.004863644,-1.033374
4.152586,-0.004888782,-1.04918
4.162582,-0.005024675,-1.072113
4.172579,-0.005236558,-1.090626
4.182575,-0.005461362,-1.105216
4.192572,-0.00559002,-1.08936
4.202568,-0.005720583,-1.085043
4.212564,-0.005927154,-1.071804
4.222561,-0.006226075,-1.08778
4.232557,-0.006399063,-1.079746
4.242554,-0.006381047,-1.100471
4.25255,-0.006241394,-1.13112
4.262547,-0.00569658,-1.181319
4.272543,-0.005274578,-1.242705
4.282539,-0.004807833,-1.267804
4.292536,-0.004782966,-1.318638
4.302532,-0.004843996,-1.282542
4.312529,-0.005069274,-1.290777
4.322525,-0.005170312,-1.295466
4.332521,-0.00545541,-1.261598
4.342518,-0.005617887,-1.246311
4.352514,-0.005770432,-1.19577
4.362511,-0.00602154,-1.171878
4.372507,-0.006047982,-1.1651
4.382504,-0.006268889,-1.188735
4.3925,-0.006019261,-1.206943
4.402496,-0.005687877,-1.256235
4.412493,-0.005351517,-1.266248
4.422489,-0.005083535,-1.241184
4.432486,-0.004769607,-1.237494
4.442482,-0.004798041,-1.21446
4.452478,-0.005100181,-1.209375
4.462475,-0.005305875,-1.170209
4.472471,-0.005473881,-1.121097
4.482468,-0.005574593,-1.115381
4.492464,-0.005921015,-1.042595
4.50246,-0.006047146,-1.015653
4.512457,-0.006263573,-0.9469221
4.522453,-0.006365645,-0.9268699
4.53245,-0.006254184,-0.9148593
4.542446,-0.005965219,-0.9459139
4.552443,-0.005652092,-0.9292986
4.562439,-0.00526132,-0.9466785
4.572435,-0.00486022,-0.9328697
4.582432,-0.004733709,-0.8590193
4.592428,-0.005074363,-0.8182194
4.602425,-0.005557021,-0.749922
4.612421,-0.005776585,-0.6751466
4.622417,-0.006063843,-0.6399678
4.632414,-0.006219606,-0.5872086
4.64241,-0.006327685,-0.536366
4.652407,-0.0062782,-0.4750075
4.662403,-0.006391443,-0.4743544
4.6724,-0.006156779,-0.4280182
4.682396,-0.005573598,-0.4642327
4.692392,-0.005173619,-0.3989889
4.702389,-0.004953562,-0.3551286
4.712385,-0.005174043,-0.3157267
4.722382,-0.005495947,-0.2139406
4.732378,-0.005832175,-0.105102
4.742374,-0.006405471,-0.0411088
4.752371,-0.00672595,0.04441889
4.762367,-0.006897158,0.1087104
4.772364,-0.006834413,0.153434
4.78236,-0.006713601,0.1691192
4.792356,-0.006532402,0.230851
4.802353,-0.006268635,0.2651959
4.812349,-0.006111398,0.2797179
4.822346,-0.005962871,0.3188322
4.832342,-0.005664967,0.383562
4.842339,-0.005631786,0.4500679
4.852335,-0.005813387,0.5285953
4.862331,-0.006145592,0.6455485
4.872328,-0.006800009,0.7412162
4.882324,-0.007303417,0.815555
4.892321,-0.007670772,0.9179783
4.902317,-0.007719067,0.9992344
4.912313,-0.007673376,1.063707
4.92231,-0.007518328,1.124018
4.932306,-0.007653568,1.162887
4.942303,-0.007575669,1.232328
4.952299,-0.00743875,1.286464
4.962296,-0.00749837,1.3525
4.972292,-0.007763443,1.414152
4.982288,-0.007803743,1.451983
4.992285,-0.007786256,1.526823
5.002281,-0.00774264,1.596347
5.012278,-0.008024349,1.646572
5.022274,-0.008207254,1.731478
5.03227,-0.008268931,1.743904
5.042267,-0.008318661,1.761718
5.052263,-0.008063189,1.767081
5.06226,-0.007676668,1.74636
5.072256,-0.007184961,1.765026
5.082253,-0.006700031,1.807254
5.092249,-0.006873351,1.805592
5.102245,-0.007075067,1.880695
5.112242,-0.007357494,1.941229
5.122238,-0.007538835,1.995272
5.132235,-0.007910436,2.03662
5.142231,-0.00812679,2.131623
5.152227,-0.008419086,2.170635
5.162224,-0.008685666,2.173452
5.17222,-0.008452434,2.192634
5.182217,-0.008112116,2.194414
5.192213,-0.007871485,2.19212
5.202209,-0.007475113,2.178584
5.212206,-0.007130969,2.211518
5.222202,-0.007177958,2.258712
5.232199,-0.007670543,2.293503
5.242195,-0.007927778,2.344038
5.252192,-0.008255099,2.394805
5.262188,-0.008687139,2.426534
5.272184,-0.008848392,2.462054
5.282181,-0.008842584,2.421321
5.292177,-0.008656974,2.420341
5.302174,-0.00822841,2.396421
5.31217,-0.007845996,2.350784
5.322999,-0.007535625,2.329273
5.332996,-0.007194037,2.336523
5.342992,-0.007424578,2.3185
5.352989,-0.007595621,2.400953
5.362985,-0.007928225,2.395815
5.372982,-0.008438647,2.398063
5.382978,-0.008704306,2.405223
5.392974,-0.008963445,2.424955
5.402971,-0.008856437,2.418751
5.412967,-0.008767375,2.354073
5.422964,-0.008427778,2.338045
5.43296,-0.008032884,2.271276
5.442956,-0.007873937,2.195213
5.452953,-0.007647225,2.142924
5.462949,-0.007485688,2.123616
5.472946,-0.007548946,2.094551
5.482942,-0.007841055,2.077739
5.492939,-0.008074878,2.096202
5.502935,-0.008465294,2.054482
5.512931,-0.008807674,2.04555
5.522928,-0.008980991,1.998613
5.532924,-0.008918494,1.941232
5.542921,-0.00868809,1.857867
5.552917,-0.008240175,1.771438
5.562913,-0.007683287,1.658537
5.57291,-0.007532359,1.591202
5.582906,-0.007278966,1.521262
5.592903,-0.007364387,1.437121
5.602899,-0.007451076,1.388298
5.612895,-0.007713745,1.372662
5.622892,-0.008094674,1.330032
5.632888,-0.008257748,1.265594
5.642885,-0.008351263,1.226986
5.652881,-0.00850215,1.114578
5.662878,-0.008262726,0.9627575
5.672874,-0.007731094,0.8625398
5.68287,-0.007076381,0.7110316
5.692867,-0.006615594,0.5922382
5.702863,-0.006277638,0.5049773
5.71286,-0.006200465,0.4223267
5.722856,-0.00616094,0.2790314
5.732852,-0.006253157,0.2186842
5.742849,-0.006463219,0.1108742
5.752845,-0.006696492,0.05782541
5.762842,-0.00669629,-0.07722924
5.772838,-0.006428355,-0.1230746
5.782835,-0.006195816,-0.235038
5.792831,-0.00627849,-0.3463685
5.802827,-0.006175781,-0.4335068
5.812824,-0.006014412,-0.5364696
5.82282,-0.005859768,-0.6651351
5.832817,-0.005682937,-0.7007207
5.842813,-0.005643077,-0.7624215
5.852809,-0.005864214,-0.8517293
5.862806,-0.006174329,-0.8758572
5.872802,-0.006584718,-0.970161
5.882799,-0.006863495,-1.020827
5.892795,-0.006862062,-1.129141
5.902792,-0.006652936,-1.231026
5.912788,-0.006159188,-1.368884
5.922784,-0.005667529,-1.469951
5.932781,-0.005315373,-1.58399
5.942777,-0.004970889,-1.685869
5.952774,-0.004942965,-1.761635
5.96277,-0.005192388,-1.875788
5.972766,-0.005214368,-1.931955
5.982763,-0.005355299,-2.006771
5.992759,-0.00536186,-2.054065
6.002756,-0.005537756,-2.119654
6.012752,-0.005576702,-2.171373
6.022748,-0.005673123,-2.254671
6.032745,-0.00571234,-2.316698
6.042741,-0.005794906,-2.381155
6.052738,-0.005648949,-2.424774
6.062734,-0.005569771,-2.489851
6.072731,-0.005490317,-2.589307
6.082727,-0.005265037,-2.678596
6.092723,-0.005190302,-2.726485
6.10272,-0.004998203,-2.833765
6.112716,-0.004993959,-2.8841
6.122713,-0.004802952,-2.9537
6.132709,-0.004692989,-3.024389
6.142705,-0.004545671,-3.092559
6.152702,-0.004202904,-3.177063
6.162698,-0.004094661,-3.291613
6.172695,-0.004007363,-3.347668
6.182691,-0.003574169,-3.420737
6.192688,-0.003258077,-3.46872
6.202684,-0.003139606,-3.471248
6.21268,-0.003183722,-3.455106
6.222677,-0.003530934,-3.478625
6.232673,-0.003860192,-3.431028
6.24267,-0.004131188,-3.440404
6.252666,-0.00444965,-3.420316
6.262662,-0.004613151,-3.412601
6.272659,-0.004561585,-3.416756
6.282655,-0.004312662,-3.45995
6.292652,-0.003952972,-3.481742
6.302648,-0.003454197,-3.529279
6.312644,-0.002804182,-3.525949
6.322641,-0.002615608,-3.506681
6.332637,-0.002637551,-3.48396
6.342634,-0.002845269,-3.44621
6.35263,-0.003086917,-3.400968
6.362627,-0.003307217,-3.323292
6.372623,-0.003428049,-3.249902
6.382619,-0.003793236,-3.215377
6.392616,-0.003844474,-3.131591
6.402612,-0.003908219,-3.042057
6.412609,-0.004111656,-2.934014
6.422605,-0.004248586,-2.860232
6.432601,-0.004348419,-2.824666
6.442598,-0.004070758,-2.771471
6.452594,-0.003691272,-2.741492
6.462591,-0.003403466,-2.717549
6.472587,-0.002904433,-2.646834
6.482584,-0.002837481,-2.536026
6.49258,-0.003061973,-2.447449
6.502576,-0.003315923,-2.311671
6.512573,-0.003611865,-2.198246
6.522569,-0.004011719,-2.080219
6.532566,-0.004251185,-1.938554
6.542562,-0.004476416,-1.843608
6.552558,-0.004703152,-1.739679
6.562555,-0.004687836,-1.657681
6.572551,-0.004424085,-1.548971
6.582548,-0.004095105,-1.470675
6.592544,-0.003822484,-1.362785
6.60254,-0.003632894,-1.248278
6.612537,-0.003676701,-1.105112
6.622533,-0.004064475,-0.9107475
6.63253,-0.004564694,-0.7533375
6.642526,-0.004975589,-0.5958005
6.652523,-0.00547236,-0.4425396
6.662519,-0.005746251,-0.2712803
6.672515,-0.0059266,-0.109592
6.682512,-0.005815326,0.004307164
6.692508,-0.005704264,0.179371
6.702505,-0.005738814,0.3279648
6.712501,-0.005924176,0.4864272
6.722497,-0.006172667,0.6359199
6.732494,-0.006348411,0.7731746
6.74249,-0.006395214,0.9331393
6.752487,-0.006516288,1.060967
6.762483,-0.006317297,1.14425
6.77248,-0.006054657,1.245803
6.782476,-0.005675836,1.347486
6.792472,-0.005507889,1.494105
6.802469,-0.005476423,1.665236
6.812465,-0.005861246,1.795797
6.822462,-0.006338365,1.991235
6.832458,-0.006875233,2.173305
6.842454,-0.00748279,2.320233
6.852451,-0.007672234,2.474693
6.862447,-0.007685151,2.648386
6.872444,-0.007831186,2.799197
6.88244,-0.007899884,2.933449
6.892437,-0.007895217,3.046144
6.902433,-0.007937935,3.212218
6.912429,-0.00824334,3.330612
6.922426,-0.008502071,3.4967
6.932422,-0.008705347,3.575259
6.942419,-0.008714374,3.679477
6.952415,-0.008517799,3.785359
6.962411,-0.008342984,3.868264
6.972408,-0.008134025,3.916513
6.982404,-0.008086931,3.988657
6.992401,-0.00789158,4.054978
7.002397,-0.007629246,4.120757
7.012393,-0.007591973,4.221691
7.02239,-0.007830655,4.350615
7.032386,-0.008571549,4.476099
7.042383,-0.009097559,4.59212
7.052379,-0.009815142,4.712842
7.062376,-0.01025103,4.8418
7.072372,-0.01036331,4.878297
7.082368,-0.01032081,4.911375
7.092365,-0.0100523,4.946251
7.102361,-0.009626885,4.95763
7.112358,-0.009205821,4.954431
7.122354,-0.008866372,4.967131
7.13235,-0.008767582,5.010982
7.142347,-0.009018511,5.018928
7.152343,-0.009416725,5.086681
7.16234,-0.009670973,5.128656
7.172336,-0.01011847,5.18259
7.182333,-0.01063659,5.229392
7.192329,-0.01083916,5.217129
7.202325,-0.01105209,5.21738
7.212322,-0.01095734,5.195409
7.222318,-0.01069833,5.142861
7.232315,-0.01053006,5.116954
7.242311,-0.01021747,5.039476
7.252307,-0.0100871,4.960968
7.262304,-0.009751209,4.891613
7.2723,-0.009707159,4.823744
7.282297,-0.009632519,4.783553
7.292293,-0.009920318,4.728269
7.302289,-0.01020232,4.711138
7.312286,-0.01060285,4.673762
7.322282,-0.01109913,4.595875
7.332279,-0.01130616,4.488083
7.342275,-0.01109976,4.380871
7.352272,-0.0109124,4.286379
7.362268,-0.01064734,4.17644
7.372264,-0.01042911,4.045831
7.382261,-0.01029541,3.873333
7.392257,-0.009984759,3.727164
7.403087,-0.009756541,3.571507
7.413083,-0.009659439,3.422818
7.423079,-0.009811956,3.276729
7.433076,-0.01004524,3.204623
7.443072,-0.01024166,3.056678
7.453069,-0.01063062,2.933868
7.463065,-0.01072292,2.768603
7.473062,-0.01089043,2.594628
7.483058,-0.0106909,2.394031
7.493054,-0.01020496,2.18708
7.503051,-0.009627477,1.949519
7.513047,-0.009244028,1.775598
7.523044,-0.00893396,1.564692
7.53304,-0.00879338,1.409772
7.543036,-0.008896589,1.191735
7.553033,-0.009125917,1.022826
7.563029,-0.009131582,0.8173069
7.573026,-0.009098538,0.6122651
7.583022,-0.008924305,0.4052144
7.593019,-0.008761367,0.2179913
7.603015,-0.008827835,-0.01822617
7.613011,-0.008530615,-0.1968215
7.623008,-0.008292958,-0.4359095
7.633004,-0.008136241,-0.6915202
7.643001,-0.007743842,-0.8775171
7.652997,-0.007483491,-1.113968
7.662993,-0.007488499,-1.28174
7.67299,-0.007430218,-1.503862
7.682986,-0.007453403,-1.646659
7.692983,-0.007443715,-1.866523
7.702979,-0.007633227,-2.024453
7.712976,-0.007638627,-2.220109
7.722972,-0.007707577,-2.419019
7.732968,-0.007366909,-2.593924
7.742965,-0.007126342,-2.810297
7.752961,-0.007067232,-2.974201
7.762958,-0.006760361,-3.236615
